gvkey,iid,datadate,tic,conm,prccd,exchg
020779,01,2001-10-03,CSCO,CISCO SYSTEMS INC,13.95000000,14
020779,01,2001-10-04,CSCO,CISCO SYSTEMS INC,14.42000000,14
020779,01,2001-10-05,CSCO,CISCO SYSTEMS INC,14.94000000,14
020779,01,2001-10-08,CSCO,CISCO SYSTEMS INC,15.05000000,14
020779,01,2001-10-09,CSCO,CISCO SYSTEMS INC,14.59000000,14
020779,01,2001-10-10,CSCO,CISCO SYSTEMS INC,15.15000000,14
020779,01,2001-10-11,CSCO,CISCO SYSTEMS INC,16.46000000,14
020779,01,2001-10-12,CSCO,CISCO SYSTEMS INC,16.95000000,14
020779,01,2001-10-15,CSCO,CISCO SYSTEMS INC,16.21000000,14
020779,01,2001-10-16,CSCO,CISCO SYSTEMS INC,16.97000000,14
020779,01,2001-10-17,CSCO,CISCO SYSTEMS INC,15.60000000,14
020779,01,2001-10-18,CSCO,CISCO SYSTEMS INC,16.72000000,14
020779,01,2001-10-19,CSCO,CISCO SYSTEMS INC,16.72000000,14
020779,01,2001-10-22,CSCO,CISCO SYSTEMS INC,16.83000000,14
020779,01,2001-10-23,CSCO,CISCO SYSTEMS INC,16.41000000,14
020779,01,2001-10-24,CSCO,CISCO SYSTEMS INC,17.23000000,14
020779,01,2001-10-25,CSCO,CISCO SYSTEMS INC,17.74000000,14
020779,01,2001-10-26,CSCO,CISCO SYSTEMS INC,17.29000000,14
020779,01,2001-10-29,CSCO,CISCO SYSTEMS INC,16.42000000,14
020779,01,2001-10-30,CSCO,CISCO SYSTEMS INC,16.57000000,14
020779,01,2001-10-31,CSCO,CISCO SYSTEMS INC,16.92000000,14
020779,01,2001-11-01,CSCO,CISCO SYSTEMS INC,17.66000000,14
020779,01,2001-11-02,CSCO,CISCO SYSTEMS INC,17.26000000,14
020779,01,2001-11-05,CSCO,CISCO SYSTEMS INC,17.90000000,14
020779,01,2001-11-06,CSCO,CISCO SYSTEMS INC,18.47000000,14
020779,01,2001-11-07,CSCO,CISCO SYSTEMS INC,18.93000000,14
020779,01,2001-11-08,CSCO,CISCO SYSTEMS INC,19.09000000,14
020779,01,2001-11-09,CSCO,CISCO SYSTEMS INC,19.20000000,14
020779,01,2001-11-12,CSCO,CISCO SYSTEMS INC,19.26000000,14
020779,01,2001-11-13,CSCO,CISCO SYSTEMS INC,19.58000000,14
020779,01,2001-11-14,CSCO,CISCO SYSTEMS INC,19.89000000,14
020779,01,2001-11-15,CSCO,CISCO SYSTEMS INC,20.14000000,14
020779,01,2001-11-16,CSCO,CISCO SYSTEMS INC,20.02000000,14
020779,01,2001-11-19,CSCO,CISCO SYSTEMS INC,20.71000000,14
020779,01,2001-11-20,CSCO,CISCO SYSTEMS INC,19.79000000,14
020779,01,2001-11-21,CSCO,CISCO SYSTEMS INC,19.15000000,14
020779,01,2001-11-23,CSCO,CISCO SYSTEMS INC,19.59000000,14
020779,01,2001-11-26,CSCO,CISCO SYSTEMS INC,19.93000000,14
020779,01,2001-11-27,CSCO,CISCO SYSTEMS INC,19.70000000,14
020779,01,2001-11-28,CSCO,CISCO SYSTEMS INC,18.88000000,14
020779,01,2001-11-29,CSCO,CISCO SYSTEMS INC,19.89000000,14
020779,01,2001-11-30,CSCO,CISCO SYSTEMS INC,20.44000000,14
020779,01,2001-12-03,CSCO,CISCO SYSTEMS INC,19.86000000,14
020779,01,2001-12-04,CSCO,CISCO SYSTEMS INC,20.52000000,14
020779,01,2001-12-05,CSCO,CISCO SYSTEMS INC,21.54000000,14
020779,01,2001-12-06,CSCO,CISCO SYSTEMS INC,21.79000000,14
020779,01,2001-12-07,CSCO,CISCO SYSTEMS INC,21.16000000,14
020779,01,2001-12-10,CSCO,CISCO SYSTEMS INC,20.74000000,14
020779,01,2001-12-11,CSCO,CISCO SYSTEMS INC,20.78000000,14
020779,01,2001-12-12,CSCO,CISCO SYSTEMS INC,20.50000000,14
020779,01,2001-12-13,CSCO,CISCO SYSTEMS INC,19.01000000,14
020779,01,2001-12-14,CSCO,CISCO SYSTEMS INC,19.39000000,14
020779,01,2001-12-17,CSCO,CISCO SYSTEMS INC,19.26000000,14
020779,01,2001-12-18,CSCO,CISCO SYSTEMS INC,19.62000000,14
020779,01,2001-12-19,CSCO,CISCO SYSTEMS INC,19.35000000,14
020779,01,2001-12-20,CSCO,CISCO SYSTEMS INC,18.29000000,14
020779,01,2001-12-21,CSCO,CISCO SYSTEMS INC,18.19000000,14
020779,01,2001-12-24,CSCO,CISCO SYSTEMS INC,18.11000000,14
020779,01,2001-12-26,CSCO,CISCO SYSTEMS INC,18.24000000,14
020779,01,2001-12-27,CSCO,CISCO SYSTEMS INC,18.49000000,14
020779,01,2001-12-28,CSCO,CISCO SYSTEMS INC,18.54000000,14
020779,01,2001-12-31,CSCO,CISCO SYSTEMS INC,18.11000000,14
020779,01,2002-01-02,CSCO,CISCO SYSTEMS INC,19.23000000,14
020779,01,2002-01-03,CSCO,CISCO SYSTEMS INC,20.76000000,14
020779,01,2002-01-04,CSCO,CISCO SYSTEMS INC,20.83000000,14
020779,01,2002-01-07,CSCO,CISCO SYSTEMS INC,20.53000000,14
020779,01,2002-01-08,CSCO,CISCO SYSTEMS INC,20.95000000,14
020779,01,2002-01-09,CSCO,CISCO SYSTEMS INC,20.85000000,14
020779,01,2002-01-10,CSCO,CISCO SYSTEMS INC,21.00000000,14
020779,01,2002-01-11,CSCO,CISCO SYSTEMS INC,20.21000000,14
020779,01,2002-01-14,CSCO,CISCO SYSTEMS INC,19.63000000,14
020779,01,2002-01-15,CSCO,CISCO SYSTEMS INC,19.68000000,14
020779,01,2002-01-16,CSCO,CISCO SYSTEMS INC,18.94000000,14
020779,01,2002-01-17,CSCO,CISCO SYSTEMS INC,19.48000000,14
020779,01,2002-01-18,CSCO,CISCO SYSTEMS INC,18.85000000,14
020779,01,2002-01-22,CSCO,CISCO SYSTEMS INC,18.06000000,14
020779,01,2002-01-23,CSCO,CISCO SYSTEMS INC,18.93000000,14
020779,01,2002-01-24,CSCO,CISCO SYSTEMS INC,19.05000000,14
020779,01,2002-01-25,CSCO,CISCO SYSTEMS INC,19.13000000,14
020779,01,2002-01-28,CSCO,CISCO SYSTEMS INC,19.70000000,14
020779,01,2002-01-29,CSCO,CISCO SYSTEMS INC,19.01000000,14
020779,01,2002-01-30,CSCO,CISCO SYSTEMS INC,19.34000000,14
020779,01,2002-01-31,CSCO,CISCO SYSTEMS INC,19.80000000,14
020779,01,2002-02-01,CSCO,CISCO SYSTEMS INC,19.21000000,14
020779,01,2002-02-04,CSCO,CISCO SYSTEMS INC,18.31000000,14
020779,01,2002-02-05,CSCO,CISCO SYSTEMS INC,18.50000000,14
020779,01,2002-02-06,CSCO,CISCO SYSTEMS INC,18.61000000,14
020779,01,2002-02-07,CSCO,CISCO SYSTEMS INC,17.06000000,14
020779,01,2002-02-08,CSCO,CISCO SYSTEMS INC,16.76000000,14
020779,01,2002-02-11,CSCO,CISCO SYSTEMS INC,17.69000000,14
020779,01,2002-02-12,CSCO,CISCO SYSTEMS INC,17.26000000,14
020779,01,2002-02-13,CSCO,CISCO SYSTEMS INC,17.52000000,14
020779,01,2002-02-14,CSCO,CISCO SYSTEMS INC,17.46000000,14
020779,01,2002-02-15,CSCO,CISCO SYSTEMS INC,17.09000000,14
020779,01,2002-02-19,CSCO,CISCO SYSTEMS INC,16.81000000,14
020779,01,2002-02-20,CSCO,CISCO SYSTEMS INC,16.69000000,14
020779,01,2002-02-21,CSCO,CISCO SYSTEMS INC,15.11000000,14
020779,01,2002-02-22,CSCO,CISCO SYSTEMS INC,15.24000000,14
020779,01,2002-02-25,CSCO,CISCO SYSTEMS INC,15.60000000,14
020779,01,2002-02-26,CSCO,CISCO SYSTEMS INC,15.50000000,14
020779,01,2002-02-27,CSCO,CISCO SYSTEMS INC,14.24000000,14
020779,01,2002-02-28,CSCO,CISCO SYSTEMS INC,14.27000000,14
020779,01,2002-03-01,CSCO,CISCO SYSTEMS INC,15.00000000,14
020779,01,2002-03-04,CSCO,CISCO SYSTEMS INC,16.48000000,14
020779,01,2002-03-05,CSCO,CISCO SYSTEMS INC,16.51000000,14
020779,01,2002-03-06,CSCO,CISCO SYSTEMS INC,16.77000000,14
020779,01,2002-03-07,CSCO,CISCO SYSTEMS INC,17.00000000,14
020779,01,2002-03-08,CSCO,CISCO SYSTEMS INC,17.80000000,14
020779,01,2002-03-11,CSCO,CISCO SYSTEMS INC,17.42000000,14
020779,01,2002-03-12,CSCO,CISCO SYSTEMS INC,16.77000000,14
020779,01,2002-03-13,CSCO,CISCO SYSTEMS INC,16.36000000,14
020779,01,2002-03-14,CSCO,CISCO SYSTEMS INC,16.74000000,14
020779,01,2002-03-15,CSCO,CISCO SYSTEMS INC,16.54000000,14
020779,01,2002-03-18,CSCO,CISCO SYSTEMS INC,16.52000000,14
020779,01,2002-03-19,CSCO,CISCO SYSTEMS INC,16.74000000,14
020779,01,2002-03-20,CSCO,CISCO SYSTEMS INC,16.02000000,14
020779,01,2002-03-21,CSCO,CISCO SYSTEMS INC,16.49000000,14
020779,01,2002-03-22,CSCO,CISCO SYSTEMS INC,16.57000000,14
020779,01,2002-03-25,CSCO,CISCO SYSTEMS INC,16.18000000,14
020779,01,2002-03-26,CSCO,CISCO SYSTEMS INC,16.65000000,14
020779,01,2002-03-27,CSCO,CISCO SYSTEMS INC,16.34000000,14
020779,01,2002-03-28,CSCO,CISCO SYSTEMS INC,16.93000000,14
020779,01,2002-04-01,CSCO,CISCO SYSTEMS INC,17.52000000,14
020779,01,2002-04-02,CSCO,CISCO SYSTEMS INC,16.42000000,14
020779,01,2002-04-03,CSCO,CISCO SYSTEMS INC,16.60000000,14
020779,01,2002-04-04,CSCO,CISCO SYSTEMS INC,16.87000000,14
020779,01,2002-04-05,CSCO,CISCO SYSTEMS INC,16.15000000,14
020779,01,2002-04-08,CSCO,CISCO SYSTEMS INC,16.18000000,14
020779,01,2002-04-09,CSCO,CISCO SYSTEMS INC,14.82000000,14
020779,01,2002-04-10,CSCO,CISCO SYSTEMS INC,15.55000000,14
020779,01,2002-04-11,CSCO,CISCO SYSTEMS INC,14.87000000,14
020779,01,2002-04-12,CSCO,CISCO SYSTEMS INC,15.30000000,14
020779,01,2002-04-15,CSCO,CISCO SYSTEMS INC,15.01000000,14
020779,01,2002-04-16,CSCO,CISCO SYSTEMS INC,15.58000000,14
020779,01,2002-04-17,CSCO,CISCO SYSTEMS INC,15.97000000,14
020779,01,2002-04-18,CSCO,CISCO SYSTEMS INC,15.44000000,14
020779,01,2002-04-19,CSCO,CISCO SYSTEMS INC,15.26000000,14
020779,01,2002-04-22,CSCO,CISCO SYSTEMS INC,14.87000000,14
020779,01,2002-04-23,CSCO,CISCO SYSTEMS INC,14.01000000,14
020779,01,2002-04-24,CSCO,CISCO SYSTEMS INC,14.43000000,14
020779,01,2002-04-25,CSCO,CISCO SYSTEMS INC,14.59000000,14
020779,01,2002-04-26,CSCO,CISCO SYSTEMS INC,13.91000000,14
020779,01,2002-04-29,CSCO,CISCO SYSTEMS INC,14.13000000,14
020779,01,2002-04-30,CSCO,CISCO SYSTEMS INC,14.65000000,14
020779,01,2002-05-01,CSCO,CISCO SYSTEMS INC,13.70000000,14
020779,01,2002-05-02,CSCO,CISCO SYSTEMS INC,13.64000000,14
020779,01,2002-05-03,CSCO,CISCO SYSTEMS INC,13.14000000,14
020779,01,2002-05-06,CSCO,CISCO SYSTEMS INC,12.89000000,14
020779,01,2002-05-07,CSCO,CISCO SYSTEMS INC,13.08000000,14
020779,01,2002-05-08,CSCO,CISCO SYSTEMS INC,16.27000000,14
020779,01,2002-05-09,CSCO,CISCO SYSTEMS INC,15.75000000,14
020779,01,2002-05-10,CSCO,CISCO SYSTEMS INC,15.42000000,14
020779,01,2002-05-13,CSCO,CISCO SYSTEMS INC,15.70000000,14
020779,01,2002-05-14,CSCO,CISCO SYSTEMS INC,16.45000000,14
020779,01,2002-05-15,CSCO,CISCO SYSTEMS INC,16.56000000,14
020779,01,2002-05-16,CSCO,CISCO SYSTEMS INC,17.01000000,14
020779,01,2002-05-17,CSCO,CISCO SYSTEMS INC,17.25000000,14
020779,01,2002-05-20,CSCO,CISCO SYSTEMS INC,16.58000000,14
020779,01,2002-05-21,CSCO,CISCO SYSTEMS INC,16.16000000,14
020779,01,2002-05-22,CSCO,CISCO SYSTEMS INC,16.56000000,14
020779,01,2002-05-23,CSCO,CISCO SYSTEMS INC,16.90000000,14
020779,01,2002-05-24,CSCO,CISCO SYSTEMS INC,16.57000000,14
020779,01,2002-05-28,CSCO,CISCO SYSTEMS INC,16.38000000,14
020779,01,2002-05-29,CSCO,CISCO SYSTEMS INC,15.65000000,14
020779,01,2002-05-30,CSCO,CISCO SYSTEMS INC,16.01000000,14
020779,01,2002-05-31,CSCO,CISCO SYSTEMS INC,15.78000000,14
020779,01,2002-06-03,CSCO,CISCO SYSTEMS INC,15.33000000,14
020779,01,2002-06-04,CSCO,CISCO SYSTEMS INC,16.08000000,14
020779,01,2002-06-05,CSCO,CISCO SYSTEMS INC,15.92000000,14
020779,01,2002-06-06,CSCO,CISCO SYSTEMS INC,15.46000000,14
020779,01,2002-06-07,CSCO,CISCO SYSTEMS INC,15.73000000,14
020779,01,2002-06-10,CSCO,CISCO SYSTEMS INC,15.47000000,14
020779,01,2002-06-11,CSCO,CISCO SYSTEMS INC,14.99000000,14
020779,01,2002-06-12,CSCO,CISCO SYSTEMS INC,15.29000000,14
020779,01,2002-06-13,CSCO,CISCO SYSTEMS INC,14.89000000,14
020779,01,2002-06-14,CSCO,CISCO SYSTEMS INC,14.30000000,14
020779,01,2002-06-17,CSCO,CISCO SYSTEMS INC,15.07000000,14
020779,01,2002-06-18,CSCO,CISCO SYSTEMS INC,14.71000000,14
020779,01,2002-06-19,CSCO,CISCO SYSTEMS INC,14.49000000,14
020779,01,2002-06-20,CSCO,CISCO SYSTEMS INC,14.08000000,14
020779,01,2002-06-21,CSCO,CISCO SYSTEMS INC,13.74000000,14
020779,01,2002-06-24,CSCO,CISCO SYSTEMS INC,14.06000000,14
020779,01,2002-06-25,CSCO,CISCO SYSTEMS INC,13.45000000,14
020779,01,2002-06-26,CSCO,CISCO SYSTEMS INC,13.43000000,14
020779,01,2002-06-27,CSCO,CISCO SYSTEMS INC,13.82000000,14
020779,01,2002-06-28,CSCO,CISCO SYSTEMS INC,13.95000000,14
020779,01,2002-07-01,CSCO,CISCO SYSTEMS INC,13.09000000,14
020779,01,2002-07-02,CSCO,CISCO SYSTEMS INC,12.56000000,14
020779,01,2002-07-03,CSCO,CISCO SYSTEMS INC,13.04000000,14
020779,01,2002-07-05,CSCO,CISCO SYSTEMS INC,14.05000000,14
020779,01,2002-07-08,CSCO,CISCO SYSTEMS INC,13.67000000,14
020779,01,2002-07-09,CSCO,CISCO SYSTEMS INC,13.14000000,14
020779,01,2002-07-10,CSCO,CISCO SYSTEMS INC,13.51000000,14
020779,01,2002-07-11,CSCO,CISCO SYSTEMS INC,14.05000000,14
020779,01,2002-07-12,CSCO,CISCO SYSTEMS INC,14.38000000,14
020779,01,2002-07-15,CSCO,CISCO SYSTEMS INC,14.44000000,14
020779,01,2002-07-16,CSCO,CISCO SYSTEMS INC,14.27000000,14
020779,01,2002-07-17,CSCO,CISCO SYSTEMS INC,14.80000000,14
020779,01,2002-07-18,CSCO,CISCO SYSTEMS INC,14.34000000,14
020779,01,2002-07-19,CSCO,CISCO SYSTEMS INC,13.65000000,14
020779,01,2002-07-22,CSCO,CISCO SYSTEMS INC,12.98000000,14
020779,01,2002-07-23,CSCO,CISCO SYSTEMS INC,12.50000000,14
020779,01,2002-07-24,CSCO,CISCO SYSTEMS INC,13.09000000,14
020779,01,2002-07-25,CSCO,CISCO SYSTEMS INC,11.61000000,14
020779,01,2002-07-26,CSCO,CISCO SYSTEMS INC,11.82000000,14
020779,01,2002-07-29,CSCO,CISCO SYSTEMS INC,13.31000000,14
020779,01,2002-07-30,CSCO,CISCO SYSTEMS INC,13.34000000,14
020779,01,2002-07-31,CSCO,CISCO SYSTEMS INC,13.19000000,14
020779,01,2002-08-01,CSCO,CISCO SYSTEMS INC,12.10000000,14
020779,01,2002-08-02,CSCO,CISCO SYSTEMS INC,11.89000000,14
020779,01,2002-08-05,CSCO,CISCO SYSTEMS INC,11.36000000,14
020779,01,2002-08-06,CSCO,CISCO SYSTEMS INC,12.07000000,14
020779,01,2002-08-07,CSCO,CISCO SYSTEMS INC,12.99000000,14
020779,01,2002-08-08,CSCO,CISCO SYSTEMS INC,13.20000000,14
020779,01,2002-08-09,CSCO,CISCO SYSTEMS INC,13.12000000,14
020779,01,2002-08-12,CSCO,CISCO SYSTEMS INC,13.41000000,14
020779,01,2002-08-13,CSCO,CISCO SYSTEMS INC,13.37000000,14
020779,01,2002-08-14,CSCO,CISCO SYSTEMS INC,14.35000000,14
020779,01,2002-08-15,CSCO,CISCO SYSTEMS INC,14.36000000,14
020779,01,2002-08-16,CSCO,CISCO SYSTEMS INC,14.45000000,14
020779,01,2002-08-19,CSCO,CISCO SYSTEMS INC,14.72000000,14
020779,01,2002-08-20,CSCO,CISCO SYSTEMS INC,14.73000000,14
020779,01,2002-08-21,CSCO,CISCO SYSTEMS INC,15.11000000,14
020779,01,2002-08-22,CSCO,CISCO SYSTEMS INC,15.10000000,14
020779,01,2002-08-23,CSCO,CISCO SYSTEMS INC,14.45000000,14
020779,01,2002-08-26,CSCO,CISCO SYSTEMS INC,14.49000000,14
020779,01,2002-08-27,CSCO,CISCO SYSTEMS INC,14.02000000,14
020779,01,2002-08-28,CSCO,CISCO SYSTEMS INC,13.72000000,14
020779,01,2002-08-29,CSCO,CISCO SYSTEMS INC,14.20000000,14
020779,01,2002-08-30,CSCO,CISCO SYSTEMS INC,13.82000000,14
020779,01,2002-09-03,CSCO,CISCO SYSTEMS INC,13.07000000,14
020779,01,2002-09-04,CSCO,CISCO SYSTEMS INC,13.27000000,14
020779,01,2002-09-05,CSCO,CISCO SYSTEMS INC,12.77000000,14
020779,01,2002-09-06,CSCO,CISCO SYSTEMS INC,13.03000000,14
020779,01,2002-09-09,CSCO,CISCO SYSTEMS INC,12.96000000,14
020779,01,2002-09-10,CSCO,CISCO SYSTEMS INC,13.43000000,14
020779,01,2002-09-11,CSCO,CISCO SYSTEMS INC,13.57000000,14
020779,01,2002-09-12,CSCO,CISCO SYSTEMS INC,13.04000000,14
020779,01,2002-09-13,CSCO,CISCO SYSTEMS INC,13.05000000,14
020779,01,2002-09-16,CSCO,CISCO SYSTEMS INC,12.93000000,14
020779,01,2002-09-17,CSCO,CISCO SYSTEMS INC,12.54000000,14
020779,01,2002-09-18,CSCO,CISCO SYSTEMS INC,12.29000000,14
020779,01,2002-09-19,CSCO,CISCO SYSTEMS INC,12.00000000,14
020779,01,2002-09-20,CSCO,CISCO SYSTEMS INC,12.08000000,14
020779,01,2002-09-23,CSCO,CISCO SYSTEMS INC,11.96000000,14
020779,01,2002-09-24,CSCO,CISCO SYSTEMS INC,11.43000000,14
020779,01,2002-09-25,CSCO,CISCO SYSTEMS INC,11.96000000,14
020779,01,2002-09-26,CSCO,CISCO SYSTEMS INC,11.36000000,14
020779,01,2002-09-27,CSCO,CISCO SYSTEMS INC,11.23100000,14
020779,01,2002-09-30,CSCO,CISCO SYSTEMS INC,10.48000000,14
020779,01,2002-10-01,CSCO,CISCO SYSTEMS INC,10.94000000,14
020779,01,2002-10-02,CSCO,CISCO SYSTEMS INC,10.05000000,14
020779,01,2002-10-03,CSCO,CISCO SYSTEMS INC,9.82000000,14
020779,01,2002-10-04,CSCO,CISCO SYSTEMS INC,9.46000000,14
020779,01,2002-10-07,CSCO,CISCO SYSTEMS INC,9.08000000,14
020779,01,2002-10-08,CSCO,CISCO SYSTEMS INC,8.60000000,14
020779,01,2002-10-09,CSCO,CISCO SYSTEMS INC,9.23000000,14
020779,01,2002-10-10,CSCO,CISCO SYSTEMS INC,9.74900000,14
020779,01,2002-10-11,CSCO,CISCO SYSTEMS INC,10.32000000,14
020779,01,2002-10-14,CSCO,CISCO SYSTEMS INC,9.99000000,14
020779,01,2002-10-15,CSCO,CISCO SYSTEMS INC,10.99000000,14
020779,01,2002-10-16,CSCO,CISCO SYSTEMS INC,9.81000000,14
020779,01,2002-10-17,CSCO,CISCO SYSTEMS INC,10.17000000,14
020779,01,2002-10-18,CSCO,CISCO SYSTEMS INC,10.53000000,14
020779,01,2002-10-21,CSCO,CISCO SYSTEMS INC,10.95000000,14
020779,01,2002-10-22,CSCO,CISCO SYSTEMS INC,11.22000000,14
020779,01,2002-10-23,CSCO,CISCO SYSTEMS INC,11.26000000,14
020779,01,2002-10-24,CSCO,CISCO SYSTEMS INC,11.75000000,14
020779,01,2002-10-25,CSCO,CISCO SYSTEMS INC,11.78000000,14
020779,01,2002-10-28,CSCO,CISCO SYSTEMS INC,10.90000000,14
020779,01,2002-10-29,CSCO,CISCO SYSTEMS INC,10.60000000,14
020779,01,2002-10-30,CSCO,CISCO SYSTEMS INC,10.91000000,14
020779,01,2002-10-31,CSCO,CISCO SYSTEMS INC,11.18000000,14
020779,01,2002-11-01,CSCO,CISCO SYSTEMS INC,11.61000000,14
020779,01,2002-11-04,CSCO,CISCO SYSTEMS INC,12.31000000,14
020779,01,2002-11-05,CSCO,CISCO SYSTEMS INC,12.69000000,14
020779,01,2002-11-06,CSCO,CISCO SYSTEMS INC,12.96000000,14
020779,01,2002-11-07,CSCO,CISCO SYSTEMS INC,12.35000000,14
020779,01,2002-11-08,CSCO,CISCO SYSTEMS INC,12.56000000,14
020779,01,2002-11-11,CSCO,CISCO SYSTEMS INC,12.16000000,14
020779,01,2002-11-12,CSCO,CISCO SYSTEMS INC,12.87000000,14
020779,01,2002-11-13,CSCO,CISCO SYSTEMS INC,13.42000000,14
020779,01,2002-11-14,CSCO,CISCO SYSTEMS INC,14.00000000,14
020779,01,2002-11-15,CSCO,CISCO SYSTEMS INC,14.08000000,14
020779,01,2002-11-18,CSCO,CISCO SYSTEMS INC,13.91000000,14
020779,01,2002-11-19,CSCO,CISCO SYSTEMS INC,13.66000000,14
020779,01,2002-11-20,CSCO,CISCO SYSTEMS INC,14.38000000,14
020779,01,2002-11-21,CSCO,CISCO SYSTEMS INC,15.24000000,14
020779,01,2002-11-22,CSCO,CISCO SYSTEMS INC,14.89000000,14
020779,01,2002-11-25,CSCO,CISCO SYSTEMS INC,14.89000000,14
020779,01,2002-11-26,CSCO,CISCO SYSTEMS INC,14.45000000,14
020779,01,2002-11-27,CSCO,CISCO SYSTEMS INC,14.83000000,14
020779,01,2002-11-29,CSCO,CISCO SYSTEMS INC,14.92000000,14
020779,01,2002-12-02,CSCO,CISCO SYSTEMS INC,15.06100000,14
020779,01,2002-12-03,CSCO,CISCO SYSTEMS INC,14.52000000,14
020779,01,2002-12-04,CSCO,CISCO SYSTEMS INC,14.43000000,14
020779,01,2002-12-05,CSCO,CISCO SYSTEMS INC,14.11000000,14
020779,01,2002-12-06,CSCO,CISCO SYSTEMS INC,14.18000000,14
020779,01,2002-12-09,CSCO,CISCO SYSTEMS INC,13.50000000,14
020779,01,2002-12-10,CSCO,CISCO SYSTEMS INC,13.93000000,14
020779,01,2002-12-11,CSCO,CISCO SYSTEMS INC,13.85000000,14
020779,01,2002-12-12,CSCO,CISCO SYSTEMS INC,14.11000000,14
020779,01,2002-12-13,CSCO,CISCO SYSTEMS INC,13.40000000,14
020779,01,2002-12-16,CSCO,CISCO SYSTEMS INC,13.70000000,14
020779,01,2002-12-17,CSCO,CISCO SYSTEMS INC,13.66000000,14
020779,01,2002-12-18,CSCO,CISCO SYSTEMS INC,13.22000000,14
020779,01,2002-12-19,CSCO,CISCO SYSTEMS INC,13.00000000,14
020779,01,2002-12-20,CSCO,CISCO SYSTEMS INC,13.27000000,14
020779,01,2002-12-23,CSCO,CISCO SYSTEMS INC,13.44000000,14
020779,01,2002-12-24,CSCO,CISCO SYSTEMS INC,13.35000000,14
020779,01,2002-12-26,CSCO,CISCO SYSTEMS INC,13.10000000,14
020779,01,2002-12-27,CSCO,CISCO SYSTEMS INC,13.01000000,14
020779,01,2002-12-30,CSCO,CISCO SYSTEMS INC,12.97000000,14
020779,01,2002-12-31,CSCO,CISCO SYSTEMS INC,13.10000000,14
124684,01,1999-11-05,WBVNQ,WEBVAN GROUP INC,24.87500000,19
124684,01,1999-11-08,WBVNQ,WEBVAN GROUP INC,22.62500000,19
124684,01,1999-11-09,WBVNQ,WEBVAN GROUP INC,24.62500000,19
124684,01,1999-11-10,WBVNQ,WEBVAN GROUP INC,21.87500000,19
124684,01,1999-11-11,WBVNQ,WEBVAN GROUP INC,20.00000000,19
124684,01,1999-11-12,WBVNQ,WEBVAN GROUP INC,17.75000000,19
124684,01,1999-11-15,WBVNQ,WEBVAN GROUP INC,18.18750000,19
124684,01,1999-11-16,WBVNQ,WEBVAN GROUP INC,16.06250000,19
124684,01,1999-11-17,WBVNQ,WEBVAN GROUP INC,17.50000000,19
124684,01,1999-11-18,WBVNQ,WEBVAN GROUP INC,19.87500000,19
124684,01,1999-11-19,WBVNQ,WEBVAN GROUP INC,21.06250000,19
124684,01,1999-11-22,WBVNQ,WEBVAN GROUP INC,20.62500000,19
124684,01,1999-11-23,WBVNQ,WEBVAN GROUP INC,20.62500000,19
124684,01,1999-11-24,WBVNQ,WEBVAN GROUP INC,21.50000000,19
124684,01,1999-11-26,WBVNQ,WEBVAN GROUP INC,24.25000000,19
124684,01,1999-11-29,WBVNQ,WEBVAN GROUP INC,24.68750000,19
124684,01,1999-11-30,WBVNQ,WEBVAN GROUP INC,24.68750000,19
124684,01,1999-12-01,WBVNQ,WEBVAN GROUP INC,23.25000000,19
124684,01,1999-12-02,WBVNQ,WEBVAN GROUP INC,23.00000000,19
124684,01,1999-12-03,WBVNQ,WEBVAN GROUP INC,25.43750000,19
124684,01,1999-12-06,WBVNQ,WEBVAN GROUP INC,24.25000000,19
124684,01,1999-12-07,WBVNQ,WEBVAN GROUP INC,22.75000000,19
124684,01,1999-12-08,WBVNQ,WEBVAN GROUP INC,20.87500000,19
124684,01,1999-12-09,WBVNQ,WEBVAN GROUP INC,19.75000000,19
124684,01,1999-12-10,WBVNQ,WEBVAN GROUP INC,20.93750000,19
124684,01,1999-12-13,WBVNQ,WEBVAN GROUP INC,20.31250000,19
124684,01,1999-12-14,WBVNQ,WEBVAN GROUP INC,19.62500000,19
124684,01,1999-12-15,WBVNQ,WEBVAN GROUP INC,18.00000000,19
124684,01,1999-12-16,WBVNQ,WEBVAN GROUP INC,19.25000000,19
124684,01,1999-12-17,WBVNQ,WEBVAN GROUP INC,18.81250000,19
124684,01,1999-12-20,WBVNQ,WEBVAN GROUP INC,19.25000000,19
124684,01,1999-12-21,WBVNQ,WEBVAN GROUP INC,19.56250000,19
124684,01,1999-12-22,WBVNQ,WEBVAN GROUP INC,19.12500000,19
124684,01,1999-12-23,WBVNQ,WEBVAN GROUP INC,18.37500000,19
124684,01,1999-12-27,WBVNQ,WEBVAN GROUP INC,17.06250000,19
124684,01,1999-12-28,WBVNQ,WEBVAN GROUP INC,16.43750000,19
124684,01,1999-12-29,WBVNQ,WEBVAN GROUP INC,16.87500000,19
124684,01,1999-12-30,WBVNQ,WEBVAN GROUP INC,16.12500000,19
124684,01,1999-12-31,WBVNQ,WEBVAN GROUP INC,16.50000000,19
124684,01,2000-01-03,WBVNQ,WEBVAN GROUP INC,18.25000000,19
124684,01,2000-01-04,WBVNQ,WEBVAN GROUP INC,17.00000000,19
124684,01,2000-01-05,WBVNQ,WEBVAN GROUP INC,17.81250000,19
124684,01,2000-01-06,WBVNQ,WEBVAN GROUP INC,17.31250000,19
